DJ_a,DJ_b,URTH_a,URTH_b,QQQ_a,QQQ_b,Vol,IVV_a,IVV_b,isHigh,isLow
0.2275867198006136,165.8709188608592,0.08444318827597808,65.29468336726681,0.12447359123745105,102.31570038863981,0.012382647855820845,0.2225489175251498,196.99241850348895,0,1
0.19105655544724492,166.15692214206513,0.07293314305349853,65.40582158359479,0.11442201919083247,102.45256424186226,0.014426330797646632,0.2345217986067146,197.1863981127646,1,0
0.17996649489279876,166.37108155592995,0.08146255575375891,65.46874822824047,0.10277257672910818,102.58431038852822,0.01832539037520703,0.2205294357978986,197.4307427322578,0,1
0.18110191185529684,166.54964039200314,0.07642731790717296,65.54583889408009,0.10274736956295576,102.69030373364933,0.022323131315740215,0.1939402329711785,197.69011803578223,0,0
0.1796303966652531,166.7397691044141,0.05829834920082721,65.64703476951205,0.10537729475794455,102.7964907368115,0.02102237751170194,0.19838792399758948,197.8993904035694,0,0
0.17494130722981774,166.91184162857598,0.0810896788299086,65.69374049270431,0.11228879218332428,102.88574385613097,0.02100141468685346,0.1937954852158011,198.09684329228028,1,0
0.15380914103650395,167.1179055016614,0.10013162478905582,65.75020645641581,0.11099526919617037,102.99478482216246,0.021279225754278566,0.18067055796672943,198.2945662433758,1,0
0.1419803267161733,167.29609970278955,0.10713135311889399,65.81409002846243,0.1044203015755253,103.11802187978647,0.02088497795221558,0.15161925958125505,198.51330288842237,0,0
0.15549491415381048,167.4347280986455,0.08625644412226117,65.93780958756213,0.10347566896600362,103.22858079385448,0.012872203925201694,0.1293437021776206,198.72524220371193,0,0
0.17825588595296415,167.54959697460964,0.03683330240961558,66.1137692639083,0.1022977020521297,103.32982538475079,0.01407856848191216,0.14163794275188812,198.83421420052252,0,0
0.18320812370973594,167.70883173273742,0.03114197739860628,66.1701388860215,0.09743400078010847,103.4367511486058,0.012268726708419473,0.14423077790388544,198.96447370466217,0,0
0.16794846582969483,167.90628611432314,0.03602736451750368,66.1926382647261,0.08891976408518606,103.54752688303638,0.01081459898628746,0.15617693076093744,199.09269333303718,0,0
0.1460614926379289,168.11652667422794,0.03738305609962457,66.22456994563827,0.0953427751493459,103.63684368134476,0.0076339683761639365,0.1563335596064695,199.2552068477887,0,0
0.14027780255637298,168.27460407241605,0.03542710043841311,66.25993786020513,0.10061893083123857,103.71984105935188,0.010353482774486479,0.16462535192169855,199.39377459186207,0,0
0.1348697309098357,168.4213858182076,0.03550395880920542,66.30384884680328,0.09528747014888612,103.82079089595923,0.010018249898687864,0.16876987089003204,199.54654295919985,0,0
0.1285724850077098,168.56153024264702,0.05570591060640958,66.3155682097274,0.09009495891453728,103.92352209020014,0.006697171202879382,0.16110505867992217,199.73174348206922,0,0
0.11653207384685693,168.7101413292021,0.06107908577968996,66.35418301308238,0.07038100590842217,104.04717581727165,0.005847935149178075,0.15623964494073686,199.89700401129733,0,0
0.10662404506672214,168.84274762634865,0.05818270904186281,66.40958319756382,0.06150177063348429,104.1276735197683,0.006319145463700769,0.1442618369168904,200.06680308512165,0,1
0.1141693570772244,168.94489400587148,0.05206263224800226,66.48378150405725,0.05399002780767016,104.2011584875517,0.00967169880837914,0.13264677544887912,200.23112575719546,0,1
0.12455687365824647,169.04500267843773,0.04122997467590059,66.55699760198455,0.044286125329063765,104.27479328892507,0.010215426558347531,0.12585817752208667,200.3788807344363,0,0
0.13702886137685213,169.14899861053203,0.04254678768114081,66.58959433086167,0.04282238573263738,104.31893013376057,0.01456279591498027,0.1257361430941595,200.50511842765073,0,1
0.13263884176386417,169.2808242052675,0.04192590933790031,66.6346542411212,0.03709728622244383,104.36846190328629,0.016228601975765682,0.12574841991690897,200.62799556914774,0,0
0.122545058537758,169.4330888638439,0.03365159078425702,66.69249622748164,0.02936167670977651,104.4183272234751,0.015344984656812093,0.11813582402140241,200.7638253403035,0,0
0.11160981216051045,169.57171492511367,0.029810629045674313,66.72644543335682,0.021648241451446323,104.4590469362913,0.014522498622287116,0.10213584160748744,200.902186675174,0,0
0.09136336317677951,169.71109921362833,0.02128485335369333,66.76755765389368,0.015045499437526786,104.49061552417317,0.015146278323361266,0.08261091565989397,201.03225305211555,0,0
0.08110591038430916,169.8153295745187,0.011231232573336714,66.80878383396974,0.01037140065573285,104.5136098058199,0.011517818592240176,0.0654353919244403,201.14399907071837,1,0
0.062436764798963866,169.93106293745353,0.008850701204366367,66.82433720976866,0.008221776236273145,104.52925102494434,0.014584382355342046,0.05911934277816051,201.22508987069227,0,0
0.06440017014110701,169.99599496627937,0.009112090448941871,66.83217639138817,0.012297078350898757,104.53283923143997,0.017255675746419088,0.06741593608669726,201.27541707786568,0,0
0.07176288899838765,170.04774230384757,0.024237656155758406,66.82679144544085,0.016843541370264847,104.53825834585318,0.017175283202382246,0.07748438201830525,201.32688254013044,0,1
0.0724564158788544,170.11712490633488,0.03403353314908891,66.83403037356227,0.01975551450711285,104.54920546364896,0.01983829976360831,0.0852266683986293,201.38983686501712,1,0
0.0731000245795336,170.1852714665239,0.03676947207212392,66.85565468727627,0.018952527917056854,104.56821840770365,0.022837550573268996,0.08980956736898447,201.4677446922739,0,1
0.065203054044073,170.2712100351962,0.036247818977824975,66.89134206830012,0.016395604592146337,104.59179742822299,0.01923289794550626,0.0856525623057242,201.56177668018373,0,0
0.06169094295417508,170.34231031979522,0.02234916763422009,66.9533359372753,0.015063035920155407,104.61089350868818,0.017842257062773727,0.07967362445473748,201.65395505831376,0,1
0.062472820091080516,170.4049050104479,0.02727520794713132,66.96980190318497,0.014972629566750764,104.62646248753765,0.01773796018085837,0.07329719433576125,201.7443861899012,0,0
0.06326019312886423,170.46656091055016,0.026720204011933077,66.99485778762815,0.013661004641739896,104.6419367022603,0.016804738539731856,0.06379259931201639,201.83305478927645,0,0
0.06039581381945435,170.530152794131,0.01924609476502379,67.03205204850774,0.012974514102816335,104.6575868325177,0.012146059258694351,0.05888261848388955,201.90294632638106,1,0
0.04973453976630118,170.60323055036102,0.025867755630034305,67.04466123179277,0.012637659747691503,104.67148904798626,0.014907864905691338,0.04895528633041149,201.97512756509133,0,0
0.042393778794250166,170.66851107209874,0.02199636620278289,67.07741594153019,0.017591098455174082,104.67930962830613,0.01486017333497648,0.045977567051186496,202.0337316350579,0,0
0.04499237277572553,170.7126961455824,0.02839115679571479,67.08830524151713,0.02831209807736494,104.68233290816731,0.012669832316283717,0.05423667984178209,202.07152377633054,0,0
0.05226211218725299,170.7462081841183,0.028268943690021142,67.1134312617135,0.037128179747280006,104.6968266829389,0.012603131107252617,0.06295428726413609,202.112329928661,0,0
0.05549833736782234,170.7878672066466,0.01854333270995022,67.15809739508259,0.04228018023300017,104.72185761466767,0.012725281418922754,0.06925969963759901,202.1596263915876,0,0
0.05249212951432778,170.84786160617386,0.02534488786399713,67.1682153327733,0.04385046503040973,104.7622224812931,0.007219106226423833,0.07433729874328256,202.22470337678746,0,0
0.04951278251602412,170.90735633210824,0.023265205529647313,67.19790269093473,0.0427854399747656,104.80832240297516,0.005087924038938196,0.08123003264818604,202.29198533331038,0,0
0.048101178117617945,170.95863758408166,0.022738803779082065,67.21802819436233,0.041200342877328454,104.85218931064612,0.007169093395110279,0.09251872053320609,202.35535129707736,0,0
0.05442400209689483,170.99904726924404,0.02288541502121594,67.23989052865436,0.04111299023676583,104.89308812048901,0.008042689752865546,0.09944348588660777,202.43254267460364,0,0
0.05987254178757094,171.04674672751113,0.014635305688398515,67.27788998665545,0.03710384369482476,104.94105839675947,0.007321234114175501,0.09688678731948847,202.53552860088087,0,0
0.05969887655225926,171.1027675897215,0.014729097983597882,67.29140133597289,0.03467361275146549,104.9810842430828,0.007477565083795463,0.09274485580983399,202.63732285049645,0,0
0.05656551163471354,171.16323599254252,0.01666926038384039,67.30422607738733,0.03311381952049649,105.01800828262914,0.00781923066774119,0.08327261047981664,202.74301851934356,0,1
0.04968339719564432,171.2338352059509,0.019367039055357617,67.32001139865716,0.032322479423392614,105.05451096898224,0.012895114303209962,0.07558585593421319,202.83806074754688,0,0
0.056062463524155476,171.28073134597432,0.02177830891269914,67.3318400198169,0.03490214828770019,105.08321546162999,0.012513434734914232,0.07573907804818611,202.9188432583655,0,0
0.07067702915245273,171.3152539339751,0.01720405658621644,67.35728316194574,0.03578645651031108,105.11526515379089,0.011639577118763136,0.08190667118762072,202.98786945412127,0,0
0.07600476951029196,171.3716476518398,0.010347750323620793,67.38576261359437,0.033801354326034566,105.15271840159481,0.008822072122395238,0.0902591731818004,203.05458361423067,0,1
0.06906177349346303,171.45116742731244,0.0050369300680503356,67.40687496327809,0.02909894984362785,105.19321874051208,0.011553125716043583,0.09036216020845284,203.13997080449255,0,0
0.05852217723109366,171.53979864046224,0.005682339708899855,67.411452569676,0.02557460569076651,105.22874477478838,0.009032095890284956,0.08181494582260136,203.24226738705894,1,0
0.04892088045058048,171.61535995918476,0.008563190511326877,67.41321959386757,0.022521577454607266,105.25879141776615,0.009585758283642488,0.0715295104225018,203.3390985774197,0,0
0.048775065214438335,171.66543635343808,0.019281785600799916,67.4101079635147,0.02005408091681767,105.28505455040711,0.009643540993907103,0.06911805301489728,203.4192184605373,0,0
0.04693206702928121,171.7145670591884,0.02569063433596181,67.41689529215608,0.018367606825150876,105.30766388424462,0.009615224945896048,0.06511566528128787,203.49262548516538,1,0
0.04422779981828641,171.76815064845115,0.024670205441037332,67.4383997008409,0.016727069405495242,105.32940252504203,0.01593859681481227,0.06275841417785526,203.5603674303361,0,1
0.04909861629068052,171.80614903419757,0.017891456055073682,67.47112604622097,0.017911180989582727,105.34474675048176,0.042390716865552965,0.062024617434826075,203.62443977766412,0,1
0.05664620522863881,171.84741629022523,0.006400438383670117,67.51048897901399,0.012852006400138893,105.3672856366947,0.042110056691354536,0.06164947234630106,203.69200574572673,1,0
0.049610588566264366,171.90367406675037,-0.0005516867909688808,67.52570610980557,-0.003189190734741418,105.3983796594291,0.05061550716451728,0.04013672637565201,203.76955804272887,1,0
0.03493208808752399,171.97198288135215,-0.004719636617192925,67.53202327248277,-0.016301395773618627,105.41774304293779,0.05523113715694467,0.013201317909487895,203.84858092964384,1,0
0.027301705496515435,172.02676288103328,-0.005533767252276234,67.53181622488047,-0.019376235920941686,105.4151426483155,0.05521443588342971,0.005942147653343911,203.88971956142507,0,0
0.034551313481278455,172.05541245050853,0.0016146190123216167,67.51919760741612,-0.007386750633485702,105.38216713484233,0.03451185225183523,0.02104322620111667,203.88930494787732,0,1
0.057878533081201305,172.0500783964614,0.012905355968490694,67.50258548551086,0.009825641546061794,105.3447953722584,0.023930193669671224,0.06313383850982664,203.8388171577017,0,0
0.06537117933049029,172.08890493304455,0.017848152703098353,67.50517866412066,0.016463426592473913,105.34140984457768,0.020617007429509837,0.08469081278823787,203.8618727939537,0,0
0.06758676846397035,172.15131614783468,0.022872355538285292,67.51548663322622,0.01845359431743812,105.3539911316467,0.016646479521092623,0.09128365587449118,203.9351987163847,1,0
0.06027937860992886,172.2292963821488,0.02074219924212031,67.54050755599339,0.018428227957434828,105.37309548497494,0.018355243353056987,0.08588672146614475,204.029315615481,0,0
0.06482903402517298,172.28701836425276,0.016261270543907518,67.56594449788058,0.0227246054754452,105.38708531872493,0.018362684742306956,0.07862053414541643,204.12654200977315,0,0
0.06762502645487117,172.34499525191006,0.011570672247129704,67.5884104279744,0.029289788716037747,105.40029865869226,0.0130039587884673,0.07592163029210128,204.21280598854722,0,0
0.06840714272336404,172.4132076668677,0.005389104053037656,67.61250882882571,0.03481390659715852,105.42051748253353,0.014459282147118188,0.08660987188667998,204.28108860266602,0,0
0.07147966602832954,172.4728432951481,0.005559715148557058,67.6179854864336,0.03784363404670896,105.44855945256319,0.012519059174401838,0.10548614408423329,204.33737903793173,0,0
0.07256384706467407,172.54867479327783,0.0059288760125933305,67.62254235281743,0.03707571748601658,105.48744650475905,0.008096551759524152,0.12627833424598953,204.4122918857421,0,0
0.08482563911170111,172.60360508043306,0.005806484914448441,67.62863712106017,0.03528554308073267,105.52688941788796,0.008028621804429698,0.133924534375622,204.5197505913675,0,0
0.08524297381427448,172.68332840770242,0.005753524401183839,67.6346451055801,0.03328911570349976,105.56526808953859,0.0066076622949848415,0.13178423437433634,204.65519882964844,0,0
0.08029260049537021,172.76961621876652,0.012500354077992014,67.63377713835959,0.03211142248929814,105.60050511787705,0.007017375434668037,0.11281087590938932,204.80605432518956,0,0
0.06843269846459948,172.8698223188783,0.01815200181439248,67.6369734646212,0.03369209067635952,105.63203391841118,0.00723403980900966,0.08475706431795425,204.96285126037682,0,0
0.06361178497185846,172.9520018053324,0.019293631309669323,67.64960616785366,0.03655944723990141,105.66149333935024,0.007910531167801303,0.06693983068232039,205.07713749310605,0,0
0.065709212745711,173.01117322257204,0.015065156211257749,67.67207871779577,0.038108626786894806,105.69444763478056,0.008473679931237918,0.06515393198654906,205.16023483296345,0,0
0.06419769798924062,173.07609805231766,0.006773651610188935,67.70254955733458,0.03635706624613711,105.73321908950678,0.008303306776938435,0.07264047587188618,205.2096086500708,0,0
0.06604524050592617,173.13995983296297,0.006493377659797242,67.71211681649478,0.03476369371457708,105.77371114291417,0.006957867311268341,0.07904761386936887,205.27087285433018,0,0
0.06736265711211843,173.2066973214211,0.01260821097440678,67.71176376549151,0.04068037334521008,105.8034338734779,0.005815062469622871,0.08977965000470202,205.33580666431013,0,0
0.06925077823884637,173.26819108450303,0.015972614043066387,67.7167351491882,0.04636644169232481,105.83477750767021,0.003782546525167936,0.08462848130190387,205.4322977061149,0,0
0.07275290208750701,173.33127575655186,0.015660844802407238,67.73049546731004,0.05337732342093312,105.8685875432206,0.002744851370108364,0.0858745906905606,205.50881793884716,0,1
0.0702769821723298,173.40950544720621,0.011642321017237939,67.75177781353955,0.05376986786683082,105.91938270970252,0.006655442885147464,0.08041006904520961,205.6052877709359,0,0
0.07498324499746666,173.4743993249737,0.010951679877812905,67.7687214592498,0.05282039267439765,105.9764622066286,0.007785324646149232,0.08409086947554352,205.68969126573256,0,0
0.07358942119687344,173.5465750001592,0.015720916979561544,67.77278308899005,0.051009081524499816,106.02945493422746,0.007724906506215152,0.0903847664839707,205.75752097052035,0,0
0.06513775767478722,173.63139913800535,0.016804299173443168,67.7844073867309,0.04549524280834483,106.0885482868207,0.011416527386215401,0.08383865081345555,205.85139746787925,0,0
0.06125273393286348,173.70413966446642,0.01817606082632143,67.7983100287596,0.04507144920849913,106.13622769087179,0.011294846061484946,0.08098126794954061,205.94325011448382,0,0
0.05556018051047909,173.7773231473706,0.013981203322280478,67.82307795880875,0.04201834115221262,106.18703207103479,0.0074756863323397265,0.069947974852273,206.04375951110663,0,0
0.05560190833697624,173.8303076000127,0.015233094487869341,67.83716211857516,0.04346279219234134,106.22583942932678,0.00879909339687607,0.0656230999170058,206.1155297180181,0,0
0.051099437261878475,173.8906946543709,0.025400018492000097,67.8403275458264,0.042875562967691544,106.26951382261981,0.009357419206676425,0.06467706958969631,206.18400705971428,0,0
0.04730384946247495,173.95063053266037,0.028805931093132668,67.8586029877691,0.03843091396895994,106.31926972323267,0.00594191437326107,0.057595877104350914,206.26399331654594,0,0
0.049102944583554436,173.99704253193056,0.03827611974482662,67.87189122190159,0.03907902550417131,106.35709406938675,0.006366305804462561,0.05823573970875142,206.31705916611457,0,0
0.049645892843074496,174.04379621738704,0.035824460924484,67.91086107115385,0.03802142167837723,106.39859830074634,0.008858329903406554,0.05394880192738267,206.37887417892532,0,0
0.04828258222242055,174.0928381850793,0.026266167245587006,67.96002037429554,0.03805047012541084,106.43636660608277,0.008491204852428377,0.05181117349055808,206.44221415772057,0,0
0.050036452995716546,174.14245958348795,0.02130877329848082,67.99202413196718,0.03991220487568017,106.47119346460265,0.00741868391577056,0.060309864993349886,206.4843138684076,0,0
0.05308923067298957,174.1895048198664,0.018599168977603425,68.02545397084639,0.03773315229569075,106.51439372515766,0.007582757465843683,0.06575815018030871,206.53299716766477,0,0
0.05615929003070706,174.23484290593262,0.019976126003416073,68.03948263743814,0.03958111718678765,106.55008103418379,0.0066676275778665434,0.0646182453136418,206.5946430463963,0,0
0.05946526983440707,174.28519113735433,0.01952682928531913,68.0567795095861,0.04180596961695514,106.58682582409861,0.003831797440820795,0.0522804801642235,206.67658048920075,0,0
0.05351389448599602,174.35354964062194,0.015789617349174587,68.08167252910224,0.042220640916118615,106.62754081062131,0.006489848737619407,0.04352680409474579,206.7460595441992,0,0
0.04852813642387679,174.4126748580128,0.0117761082154501,68.10785950502388,0.045444307555115415,106.66438719026142,0.005500807658004445,0.04092596130016892,206.79515437879567,0,0
0.04386768611706403,174.46815566373343,0.016120525917849432,68.11259376773151,0.04789322387405873,106.70798305893878,0.005529752851211882,0.05970252620313131,206.8175960757599,0,0
0.043673526272385264,174.5181663344254,0.016364968520593506,68.12688975252067,0.05465528962573055,106.7472529085524,0.00817098999570512,0.08475320010863757,206.84088003329424,0,0
0.04793307884695136,174.55433646599164,0.013383021786468007,68.14581597796371,0.055628297613055856,106.7959234155955,0.007729417656060926,0.09053849568739941,206.9047930823503,0,0
0.04812145462117445,174.59845631004072,0.009672087488796974,68.16551065742165,0.05288038114021986,106.85431129083213,0.006685454488332001,0.08090963979890071,206.99758237211705,0,0
0.043707617548274055,174.65118624812044,0.0077994550831034055,68.17995839677914,0.047830400535062205,106.91524201575061,0.006666803728737775,0.05731601442019827,207.12108136644244,0,0
0.03955315515394351,174.70519647933932,0.008350101125342624,68.18700147861114,0.04563574258944601,106.97006071112894,0.007675063921891374,0.05153547160986263,207.19744665113802,0,0
0.04252034355107507,174.7421958011228,0.008245986133675894,68.19411727665539,0.04952696440644849,107.00899779669534,0.006912300448325395,0.05695852942199668,207.23865319449817,0,0
0.045522101754197,174.77876218589944,0.0072159104517736175,68.20418058078972,0.050797164833729855,107.0565739226063,0.006477510614135356,0.06202599982556102,207.28566687811073,0,0
0.04531431561224989,174.82183858573202,0.12608827805977282,68.09362512126376,0.05097697104520627,107.10529809015733,0.0061774299301357565,0.06498398812970267,207.34396478072884,0,1
0.04140621188592897,174.87319112946705,0.19065012272721804,68.09535561967489,0.04854919046142986,107.16011969535155,0.02627520154174511,0.06722922236080109,207.4081111091611,1,0
0.05053231912157898,174.90836855999132,0.1935165053529665,68.2202713092242,0.05450820967980371,107.20386889457495,0.03149586862967314,0.08250634294527873,207.45483631207458,0,1
0.06493590992807191,174.93916243721486,0.1326545082830727,68.47267738872854,0.06525361302189496,107.24492953442868,0.032894798312855814,0.09203000501827972,207.52147630551647,0,0
0.0758202352002309,174.98232038638812,0.02755357048080078,68.8304922512429,0.07714544592828664,107.2902852284288,0.03282150640828157,0.0972578342613023,207.60194110034584,1,0
0.0712010941101268,175.0552333059876,0.030296561995067518,68.85158647384117,0.07984687227577174,107.35698225991466,0.03646267358882822,0.09052481527132851,207.70276425774543,0,0
0.05562303141284453,175.15199910661323,0.02962813997301807,68.87460072980075,0.07485367620431754,107.44416615663916,0.025799943982030806,0.07258868930842753,207.82044051978542,0,0
0.042665964488231144,175.22930640690893,0.02385680182953856,68.91013357542599,0.06671589489742355,107.53117177862417,0.01993550846663145,0.06382454530708986,207.90953254933845,0,0
0.03334377689283648,175.28742598426848,0.007982824328954795,68.96611785152712,0.05688677426459835,107.61228745335022,0.011848530538542599,0.053006297331247385,207.99096247985318,1,0
0.02906678773344969,175.32596838907088,0.020790409720052132,68.95904027101874,0.04702509997061999,107.68186037572195,0.015016350031550843,0.04624283910457983,208.051836808345,0,0
0.029225348777871047,175.35998756686234,0.024751337577512796,68.96997689233397,0.04563838264704961,107.73806306811562,0.013282627027686388,0.047581195165926904,208.10012865098707,0,0
0.03321103571518213,175.38356681488077,0.02200528337451786,68.99452523551463,0.05025102827620217,107.77897927615733,0.014013226484396322,0.054326899887569904,208.14435163357243,0,1
0.033445762089218636,175.4125712641978,0.01804816650673894,69.02060783277695,0.05511437498093808,107.81896253353369,0.021416310623532813,0.062279908205795466,208.18151092440263,0,0
0.03036886507708436,175.44816977179744,0.007709734032162305,69.0598942544548,0.05493727723947437,107.86907645925561,0.02235059715467501,0.06159886954635517,208.23776460962412,0,0
0.026661326947574924,175.48856864130963,0.008045751798386219,69.06555937705386,0.04575958593645435,107.9397864701046,0.019616190644501746,0.051951273286970856,208.31514818315307,0,1
0.0281348280229246,175.514326794703,0.006827166543060637,69.07504421400236,0.04154154083193104,107.99294487906998,0.019325854697129677,0.04227900630226625,208.38439338351566,1,0
0.032726892918859565,175.53450220319561,0.005233369846468559,69.08540920253967,0.044221846627131266,108.03378374235764,0.021734391477656108,0.043972174668915856,208.42621309978503,0,0
0.03703331488918644,175.5607337531147,0.006324268662134422,69.08969294528612,0.05038746237439538,108.06956290517802,0.01590616469286261,0.04935856693711677,208.46385174588633,0,0
0.035262137455413047,175.59908355445586,0.007099139637726084,69.09416083010204,0.05297945661429015,108.11308168653667,0.01544870386697923,0.05714553200067013,208.50265747710142,0,0
0.033677575689024485,175.63525012817962,0.00692092417432357,69.10101998403117,0.05392543316566723,108.16282625193932,0.015051601444081745,0.06085978796651766,208.5494513420727,0,0
0.029017047277150983,175.67573641437644,0.006513516938756572,69.10867995272983,0.04802944423833239,108.22554254598322,0.011130507169795342,0.05587326527306823,208.61531922630053,0,0
0.0251707287148749,175.71253838970696,0.0053014176356554685,69.11722397577279,0.041515785619140384,108.28286342335306,0.008447142171871458,0.047461667742939806,208.6832857563231,0,0
0.02589743834864729,175.73670059636504,0.006785190075523959,69.1209264283563,0.039350161999304176,108.32853161924307,0.009955205253358149,0.051004224592883673,208.73376548259156,0,1
0.02534677233533646,175.76365881518632,0.00774171479757899,69.12624625545651,0.036869699699601535,108.37381298920263,0.01611493884863326,0.05349600339899019,208.77851977271695,0,0
0.02842387254065901,175.78504236670608,0.008105634504775323,69.13299175454634,0.04179711811036041,108.40474071090068,0.015027092794709745,0.05359510595734282,208.8276544680443,0,1
0.027494866963767933,175.81352647275003,0.007981488352035816,69.14042617218136,0.043260937786506456,108.44161532029341,0.014629660450307664,0.04681748152431615,208.88741323788614,0,0
0.026581059750074625,175.8419954400905,0.005698049465280326,69.15208305485511,0.04260010689213078,108.48561735031306,0.014734910562990004,0.03426075990275796,208.95865777663832,0,0
0.025637814908369472,175.8699273926369,0.0041701915961463235,69.15994831546033,0.04212090243024594,108.5287180401723,0.011994715276553764,0.03279342092905576,208.99472040112695,0,0
