Date,High,Low,Open,Close,Volume,Adj Close
2018-02-05,165.75,158.0,163.07000732421875,158.1199951171875,105372200.0,154.4381561279297
2018-02-06,162.50999450683594,155.10000610351562,155.80999755859375,162.30999755859375,118537900.0,158.53057861328125
2018-02-07,163.5500030517578,160.1999969482422,161.7899932861328,160.2100067138672,91028300.0,156.47950744628906
2018-02-08,160.8000030517578,153.4499969482422,160.6199951171875,153.4499969482422,94184800.0,149.8768768310547
2018-02-09,157.24000549316406,150.1300048828125,155.6199951171875,156.10000610351562,113836600.0,152.4652099609375
2018-02-12,159.9499969482422,156.4600067138672,157.6999969482422,158.8699951171875,63050600.0,155.17068481445312
2018-02-13,160.00999450683594,157.72000122070312,157.9600067138672,159.69000244140625,31785600.0,155.9716033935547
2018-02-14,162.92999267578125,158.0,158.75,162.67999267578125,52107400.0,158.89198303222656
2018-02-15,165.6999969482422,162.44000244140625,164.13999938964844,165.6999969482422,51633900.0,161.84165954589844
2018-02-16,166.75999450683594,164.67999267578125,165.16000366210938,164.9600067138672,62256300.0,161.11892700195312
2018-02-20,166.67999267578125,164.30999755859375,164.3800048828125,165.2899932861328,36785600.0,161.4412078857422
2018-02-21,167.72000122070312,164.72000122070312,166.10000610351562,164.82000732421875,41161800.0,160.98216247558594
2018-02-22,166.4199981689453,164.3800048828125,165.5399932861328,164.8000030517578,37074400.0,160.96263122558594
2018-02-23,168.1699981689453,165.4499969482422,166.1300048828125,168.1699981689453,50096900.0,164.254150390625
2018-02-26,170.39999389648438,168.82000732421875,168.9600067138672,170.39999389648438,39266700.0,166.43222045898438
2018-02-27,170.72999572753906,168.2100067138672,170.4499969482422,168.2899932861328,42209900.0,164.37135314941406
2018-02-28,169.8000030517578,167.10000610351562,169.25,167.2100067138672,42936300.0,163.3165283203125
2018-03-01,168.07000732421875,163.0,167.3000030517578,164.47999572753906,76809900.0,160.65008544921875
2018-03-02,166.27999877929688,161.9600067138672,162.5,165.99000549316406,57445100.0,162.1249237060547
2018-03-05,168.25999450683594,164.58999633789062,165.2100067138672,167.8300018310547,38540200.0,163.92205810546875
2018-03-06,169.11000061035156,167.47999572753906,168.64999389648438,168.5399932861328,29480900.0,164.61553955078125
2018-03-07,169.07000732421875,166.9600067138672,167.25,168.92999267578125,34609400.0,164.99642944335938
2018-03-08,169.97999572753906,168.9499969482422,169.6300048828125,169.86000061035156,25828400.0,165.90480041503906
2018-03-09,173.16000366210938,170.82000732421875,171.07000732421875,173.16000366210938,38310500.0,169.12794494628906
