,date,open,high,low,close,volume,average,barCount
28,2016-03-18,107.46,107.64,106.8,107.37,24481700,107.2685,84742
29,2016-03-21,107.16,107.89,107.12,107.79,13674600,107.524,51473
30,2016-03-22,107.18,108.37,107.16,108.12,16129500,107.9505,54531
31,2016-03-23,107.91,107.99,106.99,107.23,18275300,107.4485,64824
32,2016-03-24,106.67,107.29,106.53,107.26,13786700,106.955,49148
33,2016-03-28,107.56,107.58,106.92,107.11,12790500,107.217,46734
34,2016-03-29,106.93,108.9,106.73,108.83,24050800,108.1345,78154
35,2016-03-30,109.48,110.04,109.13,109.36,21283800,109.552,72639
36,2016-03-31,109.3,109.69,109.03,109.2,16644100,109.3635,53894
37,2016-04-01,108.58,110.4,108.39,110.36,22136200,109.6465,74998
38,2016-04-04,110.28,110.44,109.68,109.94,12777900,110.0455,44086
39,2016-04-05,109.08,109.5,108.74,108.88,16858700,109.084,65613
40,2016-04-06,109.0,110.71,108.99,110.67,20691600,109.93,74138
41,2016-04-07,110.04,110.23,108.61,109.08,25035500,109.271,83798
42,2016-04-08,109.78,110.02,108.61,109.0,19605100,109.2285,70100
43,2016-04-11,109.49,110.02,108.58,108.6,21186000,109.3745,79893
44,2016-04-12,108.66,109.72,108.01,109.51,24174500,109.022,85886
45,2016-04-13,110.33,111.08,110.21,110.91,21157200,110.6695,81971
46,2016-04-14,110.9,111.33,110.0,110.92,14612600,110.939,59600
47,2016-04-15,110.83,111.06,110.36,110.64,16551400,110.7215,54997
48,2016-04-18,110.33,111.27,110.25,111.23,15091000,110.9815,54915
49,2016-04-19,111.44,111.44,109.88,110.55,30483100,110.5705,111463
50,2016-04-20,110.54,111.15,110.17,110.64,15606200,110.7675,55016
51,2016-04-21,110.6,111.05,110.15,110.65,13540300,110.544,50789
52,2016-04-22,109.24,109.72,108.12,108.98,29191100,108.792,96400
53,2016-04-25,108.62,108.99,108.45,108.98,12454500,108.7425,44509
54,2016-04-26,109.2,109.39,108.12,108.45,13973000,108.6485,51495
55,2016-04-27,107.33,107.83,106.69,107.58,26044600,107.268,95499
56,2016-04-28,107.69,108.34,106.07,106.28,25193500,107.26,84112
57,2016-04-29,106.21,106.5,104.88,105.72,39402600,105.582,133658
58,2016-05-02,105.97,106.87,105.55,106.72,19325300,106.1415,73231
59,2016-05-03,105.96,106.44,105.45,105.73,26925300,105.811,91021
60,2016-05-04,105.13,105.49,104.79,105.05,19930000,105.1435,77647
61,2016-05-05,105.44,105.66,104.81,105.02,17587900,105.215,67191
62,2016-05-06,104.51,105.6,104.4,105.58,20603100,105.0325,75350
63,2016-05-09,105.61,106.37,105.54,105.88,14296500,105.9855,55430
64,2016-05-10,106.26,107.38,106.07,107.33,17865000,106.8815,63179
65,2016-05-11,107.16,107.49,106.33,106.36,16763100,106.864,60115
66,2016-05-12,106.68,106.74,105.14,105.89,23738300,105.86,85953
67,2016-05-13,105.86,106.45,105.29,105.5,17574200,105.8725,63485
68,2016-05-16,105.68,107.21,105.56,106.82,15925300,106.5025,57292
69,2016-05-17,106.74,107.04,105.2,105.48,21141700,105.9625,69633
70,2016-05-18,105.3,106.43,105.04,105.86,25855700,105.7825,82990
71,2016-05-19,105.45,105.71,104.54,105.31,19536400,105.0465,68400
72,2016-05-20,105.75,106.9,105.67,106.47,20560300,106.4645,70065
73,2016-05-23,106.55,106.97,106.23,106.33,12248400,106.6515,43140
74,2016-05-24,106.92,108.59,106.88,108.46,21603700,108.023,75840
75,2016-05-25,108.86,109.57,108.68,109.24,21413600,109.219,67262
76,2016-05-26,109.35,109.7,109.09,109.56,18091400,109.442,57209
77,2016-05-27,109.65,110.14,109.61,110.13,13056700,109.9685,44398
78,2016-05-31,110.27,110.51,109.78,110.34,19364100,110.2245,67088
79,2016-06-01,110.0,110.6,109.91,110.35,14608600,110.336,51924
80,2016-06-02,110.13,110.59,109.53,110.58,12500600,110.157,42790
81,2016-06-03,110.36,110.42,109.34,110.06,17779700,109.9365,59467
82,2016-06-06,110.25,110.75,110.07,110.46,11455500,110.447,38769
83,2016-06-07,110.53,110.63,110.13,110.18,11133500,110.411,36313
84,2016-06-08,110.37,110.6,109.96,110.37,12870800,110.3185,41986
85,2016-06-09,109.93,110.31,109.71,110.19,16138300,110.0855,51842
86,2016-06-10,109.2,109.4,108.56,108.94,21124500,109.035,66421
87,2016-06-13,108.35,108.93,107.89,108.03,20784800,108.3645,70331
88,2016-06-14,107.79,108.42,107.24,108.03,21701300,107.794,78737
89,2016-06-15,108.32,108.44,107.54,107.72,17029200,108.1235,65392
90,2016-06-16,107.17,108.14,106.5,108.04,24487200,107.254,87221
91,2016-06-17,107.55,107.56,106.24,106.49,24064700,106.6545,85283
92,2016-06-20,107.76,108.24,107.08,107.16,17692700,107.785,62371
93,2016-06-21,107.33,107.72,107.1,107.5,17737700,107.441,56949
94,2016-06-22,107.58,108.19,107.15,107.24,17688200,107.5515,66335
95,2016-06-23,108.09,108.79,107.62,108.77,16432600,108.289,58965
96,2016-06-24,104.77,106.5,104.06,104.29,52389300,105.1745,201573
97,2016-06-27,103.59,103.6,101.75,102.22,40453600,102.3735,154190
98,2016-06-28,103.33,104.51,103.3,104.46,23811300,103.9365,89513
99,2016-06-29,105.26,106.53,105.23,106.31,26651300,105.981,89897
100,2016-06-30,106.52,107.6,106.13,107.54,28794300,106.969,97039
101,2016-07-01,107.49,108.48,107.45,108.08,18196600,108.133,64948
102,2016-07-05,107.58,107.66,106.84,107.42,18533200,107.2525,70199
103,2016-07-06,106.93,108.35,106.57,108.3,21932700,107.725,77029
104,2016-07-07,108.39,108.86,108.11,108.62,16114100,108.4685,61085
105,2016-07-08,109.17,110.36,109.02,110.3,21704300,109.916,73058
106,2016-07-11,110.68,111.34,110.66,110.93,17752100,111.0715,65312
107,2016-07-12,111.59,111.79,111.34,111.49,16575500,111.567,61703
108,2016-07-13,111.79,111.82,111.22,111.22,15262300,111.4765,47590
109,2016-07-14,111.96,112.19,111.7,111.98,14737400,111.9475,53445
110,2016-07-15,112.24,112.3,111.55,111.8,12819500,111.8675,47683
111,2016-07-18,111.87,112.74,111.85,112.54,12061100,112.439,38583
112,2016-07-19,112.17,112.48,111.93,112.13,12744200,112.1465,41988
113,2016-07-20,112.75,113.65,112.6,113.44,15407800,113.2955,46562
114,2016-07-21,113.52,113.74,112.87,113.18,13723000,113.272,40130
115,2016-07-22,113.28,113.78,112.91,113.65,12255000,113.5,35713
116,2016-07-25,113.56,113.69,113.28,113.66,9409800,113.4845,28862
117,2016-07-26,113.63,114.2,113.22,113.79,14248200,113.712,46431
118,2016-07-27,114.76,114.88,114.1,114.58,20476600,114.565,65872
119,2016-07-28,114.76,115.11,114.4,114.98,13706000,114.7735,40984
120,2016-07-29,115.24,115.54,114.87,115.23,18100100,115.264,57702
121,2016-08-01,115.32,116.13,115.17,115.84,13105000,115.7275,43226
122,2016-08-02,115.68,115.77,114.22,114.96,18688100,114.881,55923
123,2016-08-03,114.87,115.35,114.8,115.34,11171400,115.0915,33109
124,2016-08-04,115.32,115.78,115.03,115.67,11472500,115.5185,33717
125,2016-08-05,116.28,117.04,116.13,116.78,14751100,116.8075,43165
126,2016-08-08,116.82,116.87,116.28,116.65,9641800,116.518,27138
127,2016-08-09,116.73,117.29,116.67,116.92,11925300,116.9685,33356
128,2016-08-10,116.96,117.02,116.31,116.62,11099200,116.663,32547
129,2016-08-11,117.01,117.37,116.78,117.12,7994800,117.1445,26944
130,2016-08-12,116.91,117.21,116.79,117.2,12371100,117.0135,35884
131,2016-08-15,117.33,117.97,117.31,117.7,9406400,117.751,26661
132,2016-08-16,117.47,117.49,117.03,117.05,9986000,117.233,30041
133,2016-08-17,117.08,117.3,116.43,117.26,12137000,116.8995,36270
134,2016-08-18,117.15,117.46,116.94,117.29,8582100,117.263,26024
135,2016-08-19,117.1,117.52,116.76,117.26,13449500,117.169,35640
136,2016-08-22,117.09,117.55,116.87,117.35,12653100,117.2245,33568
137,2016-08-23,117.79,118.01,117.51,117.56,10377300,117.732,30994
138,2016-08-24,117.49,117.64,116.41,116.8,15244600,117.009,40455
139,2016-08-25,116.48,116.97,116.36,116.61,17387000,116.6665,54278
140,2016-08-26,116.66,117.54,116.08,116.78,21174500,116.755,64252
141,2016-08-29,116.81,117.26,116.79,116.94,10391800,117.026,30538
142,2016-08-30,116.73,117.09,116.16,116.56,15731700,116.5045,49087
143,2016-08-31,116.38,116.56,115.95,116.44,13791600,116.329,42354
144,2016-09-01,116.48,116.88,115.91,116.74,17940400,116.4895,51634
145,2016-09-02,117.32,117.56,116.68,117.12,15839900,117.1615,50707
146,2016-09-06,117.29,117.85,117.06,117.85,15340700,117.5505,46307
147,2016-09-07,117.95,118.12,117.47,117.92,13118500,117.828,43294
148,2016-09-08,117.57,117.6,116.92,117.23,14541700,117.275,41260
149,2016-09-09,116.22,116.51,114.26,114.28,34384100,115.3485,100675
150,2016-09-12,113.67,116.49,113.63,116.33,33910800,115.4195,105567
151,2016-09-13,115.74,116.09,114.73,115.29,34624900,115.276,112261
152,2016-09-14,115.43,116.47,115.38,115.84,23273000,115.9705,77007
153,2016-09-15,115.89,117.82,115.86,117.64,24863300,117.127,75382
154,2016-09-16,117.22,117.42,116.71,117.29,17956900,117.102,52807
155,2016-09-19,117.56,117.95,116.55,116.78,13986300,117.1995,51100
156,2016-09-20,117.19,117.48,116.8,117.0,9467800,117.128,33434
157,2016-09-21,117.49,118.32,116.81,118.15,26049100,117.559,83872
158,2016-09-22,118.86,119.22,118.71,119.09,16780300,118.99,51104
159,2016-09-23,118.92,119.0,118.16,118.33,15779200,118.5985,51577
160,2016-09-26,117.66,117.8,117.17,117.34,14281000,117.399,47187
161,2016-09-27,117.31,118.56,117.15,118.5,13406300,118.1245,42901
162,2016-09-28,118.62,118.77,118.09,118.7,12871900,118.501,40815
163,2016-09-29,118.52,118.72,117.33,117.84,21969600,117.9995,77089
164,2016-09-30,118.14,119.07,118.03,118.72,19519000,118.7495,58127
165,2016-10-03,118.53,118.7,118.09,118.55,14529100,118.3745,47162
166,2016-10-04,118.85,119.16,117.92,118.37,18538700,118.5635,57397
167,2016-10-05,118.7,119.17,118.67,118.79,11892900,118.9305,39290
168,2016-10-06,118.63,118.99,118.15,118.73,10204100,118.6065,33180
169,2016-10-07,118.86,119.01,117.89,118.47,15473700,118.413,51461
170,2016-10-10,119.06,119.48,119.03,119.22,12338900,119.3335,35245
171,2016-10-11,119.1,119.14,117.0,117.52,21407200,117.8195,71011
172,2016-10-12,117.58,117.82,117.06,117.42,12426100,117.4555,42481
173,2016-10-13,116.64,117.32,115.94,117.0,19417200,116.6335,57605
174,2016-10-14,117.53,118.05,117.07,117.14,16992700,117.4635,52419
175,2016-10-17,117.1,117.3,116.67,116.82,12347700,116.919,35495
176,2016-10-18,118.19,118.41,117.8,117.86,14129500,118.124,42823
177,2016-10-19,117.78,118.02,117.64,117.85,12335400,117.842,39019
178,2016-10-20,117.67,117.97,117.03,117.71,15123200,117.601,44693
179,2016-10-21,117.81,118.22,117.41,118.15,10448800,117.9425,34826
180,2016-10-24,118.93,119.65,118.89,119.57,13974500,119.36,41701
181,2016-10-25,119.62,119.66,119.01,119.19,14089700,119.273,40330
182,2016-10-26,118.41,119.03,118.03,118.38,17044600,118.4515,52364
183,2016-10-27,118.9,118.99,117.67,117.84,14570500,118.201,47580
184,2016-10-28,117.47,118.11,116.74,117.1,27286200,117.364,82482
185,2016-10-31,117.53,117.53,116.93,116.99,13899900,117.197,41294
186,2016-11-01,117.19,117.21,115.1,116.11,21378500,116.0935,63915
187,2016-11-02,116.05,116.3,114.89,115.18,20077800,115.5685,68386
188,2016-11-03,115.02,115.37,113.92,114.05,19746200,114.5655,55831
189,2016-11-04,113.71,114.54,113.45,113.65,22252300,114.02,71769
190,2016-11-07,115.44,116.47,115.3,116.35,19613700,116.086,56822
191,2016-11-08,116.21,117.64,115.96,117.11,17825100,116.894,55288
192,2016-11-09,115.71,117.84,115.6,117.65,50753900,116.8885,185290
193,2016-11-10,118.13,118.38,114.19,115.75,58661100,115.813,209011
194,2016-11-11,115.21,116.05,114.84,115.8,30882700,115.4245,111453
195,2016-11-14,115.84,115.94,114.03,114.63,31780600,114.8575,111259
196,2016-11-15,115.47,116.62,115.33,116.22,26504600,116.1365,86029
197,2016-11-16,115.7,117.0,115.67,116.91,13938100,116.6065,47785
198,2016-11-17,116.87,117.78,116.61,117.76,16633100,117.366,63525
199,2016-11-18,117.83,118.1,117.21,117.32,13123700,117.5105,45318
200,2016-11-21,117.6,118.65,117.57,118.54,16432700,118.2795,52058
201,2016-11-22,118.97,119.19,118.61,118.9,13847700,118.9135,48075
202,2016-11-23,118.49,118.64,117.9,118.42,15286500,118.2165,55190
203,2016-11-25,118.56,118.85,118.42,118.8,5362800,118.664,19608
204,2016-11-28,118.64,119.08,118.41,118.53,9799600,118.7295,32461
205,2016-11-29,118.63,119.51,118.3,118.94,14948300,119.0795,51769
206,2016-11-30,119.04,119.14,117.46,117.5,24304000,118.066,77800
207,2016-12-01,117.47,117.47,115.29,115.47,33092100,115.966,98977
208,2016-12-02,115.57,116.16,115.22,115.7,18932200,115.703,68548
209,2016-12-05,116.32,117.06,115.77,116.6,18078800,116.566,54994
210,2016-12-06,116.86,117.08,116.39,116.88,14242900,116.7165,46693
211,2016-12-07,116.64,118.51,116.29,118.36,21237600,117.5675,70893
212,2016-12-08,118.4,118.87,118.18,118.57,15846900,118.547,56667
213,2016-12-09,119.03,119.55,119.0,119.5,15875900,119.3255,51724
214,2016-12-12,118.95,119.21,118.47,118.96,16444900,118.805,53458
215,2016-12-13,119.35,121.11,119.32,120.46,37013400,120.642,112807
216,2016-12-14,120.56,121.0,119.86,120.21,22884000,120.4815,84054
217,2016-12-15,120.37,121.11,120.08,120.4,17677700,120.5955,64731
218,2016-12-16,120.27,120.52,119.36,119.6,15615400,119.8055,50138
219,2016-12-19,119.74,120.83,119.55,120.09,13709400,120.2995,47624
220,2016-12-20,120.42,120.77,120.33,120.55,9970400,120.5355,30840
221,2016-12-21,120.57,120.68,120.19,120.46,6141000,120.4455,21926
222,2016-12-22,120.47,120.5,119.65,120.12,13660800,119.961,40162
223,2016-12-23,119.97,120.25,119.81,120.2,6600000,120.0725,20774
224,2016-12-27,120.44,121.52,120.41,120.82,13164600,121.1325,41562
225,2016-12-28,121.06,121.19,119.79,119.88,13794300,120.268,44587
226,2016-12-29,119.85,120.13,119.33,119.71,10496100,119.6485,38161
227,2016-12-30,119.93,119.95,118.14,118.48,25013600,118.6465,82768
228,2017-01-03,119.31,119.99,118.89,119.54,19570100,119.293,66655
229,2017-01-04,119.67,120.41,119.65,120.19,14946000,120.16,50260
230,2017-01-05,120.6,120.95,120.35,120.87,10448700,120.729,34485
231,2017-01-06,120.99,122.25,120.68,121.93,17139200,121.712,56867
232,2017-01-09,122.02,122.55,121.95,122.33,14158700,122.286,46593
233,2017-01-10,122.37,122.97,122.1,122.6,14323700,122.586,48853
234,2017-01-11,122.63,122.93,122.02,122.93,17615300,122.5625,62482
235,2017-01-12,122.48,122.82,121.6,122.74,16704700,122.2075,59657
236,2017-01-13,122.81,123.37,122.8,123.16,11138000,123.1655,37651
237,2017-01-17,122.79,123.03,122.43,122.79,12526400,122.738,43265
238,2017-01-18,122.96,123.16,122.66,123.04,10146200,122.9155,35069
239,2017-01-19,123.19,123.65,122.72,122.98,10913500,123.1585,33489
240,2017-01-20,123.51,123.83,122.92,123.25,16430400,123.314,50875
241,2017-01-23,123.16,123.53,122.57,123.35,15296400,123.088,45921
242,2017-01-24,123.59,124.37,123.38,124.18,12798700,123.915,43938
243,2017-01-25,124.94,125.46,124.85,125.43,12537300,125.1945,41443
244,2017-01-26,125.59,125.82,125.34,125.56,12428600,125.5665,42264
245,2017-01-27,125.81,125.93,125.39,125.8,11873300,125.6825,43176
246,2017-01-30,125.37,125.38,124.13,124.82,19297200,124.5975,62981
247,2017-01-31,124.4,124.6,123.85,124.57,16053100,124.232,50374
248,2017-02-01,125.42,125.68,124.86,125.43,17926300,125.308,59499
249,2017-02-02,125.21,125.7,124.86,125.32,12686900,125.2885,43840
250,2017-02-03,125.47,125.81,125.33,125.68,13495000,125.5835,47373
251,2017-02-06,125.42,125.85,125.35,125.83,9278800,125.655,34986
252,2017-02-07,126.06,126.55,125.97,126.29,11913100,126.265,38834
253,2017-02-08,126.11,126.68,125.88,126.5,10551800,126.4275,34338
254,2017-02-09,126.63,127.24,126.56,126.96,12471600,126.982,44421
255,2017-02-10,127.19,127.56,127.02,127.38,11762900,127.3245,38685
256,2017-02-13,127.75,128.26,127.71,128.1,14352900,128.009,47061
257,2017-02-14,128.15,128.54,127.74,128.53,14570300,128.226,44820
258,2017-02-15,128.44,129.35,128.37,129.29,12853900,128.924,38117
259,2017-02-16,129.37,129.63,128.92,129.25,13225700,129.191,44550
260,2017-02-17,129.09,129.82,129.04,129.81,10856000,129.4345,36126
261,2017-02-21,130.03,130.53,129.99,130.45,11540800,130.292,39222
262,2017-02-22,130.32,130.59,130.11,130.5,9809200,130.405,31061
263,2017-02-23,130.66,130.7,129.49,130.01,14384000,129.971,45797
264,2017-02-24,129.49,130.26,129.38,130.26,15651600,129.758,49397
265,2017-02-27,130.02,130.43,129.8,130.42,10472700,130.169,35651
266,2017-02-28,130.39,130.45,129.66,130.02,10881300,130.046,37365
267,2017-03-01,130.81,131.68,130.6,131.44,18348300,131.2505,60315
268,2017-03-02,131.43,131.43,130.62,130.78,13393400,130.9945,45477
269,2017-03-03,130.65,131.06,130.34,131.02,10062600,130.7915,34364
270,2017-03-06,130.56,130.95,130.21,130.73,9530900,130.5845,33693
271,2017-03-07,130.44,131.08,130.28,130.51,12139900,130.6525,39994
272,2017-03-08,130.56,131.15,130.46,130.74,12624200,130.831,42596
273,2017-03-09,130.71,131.02,130.14,130.84,16700400,130.666,45149
274,2017-03-10,131.42,131.6,130.82,131.39,15723300,131.2795,55671
275,2017-03-13,131.34,131.64,131.27,131.61,9024600,131.4595,30742
276,2017-03-14,131.31,131.36,130.76,131.29,11062300,131.1125,38884
277,2017-03-15,131.58,132.41,131.14,132.1,20097700,131.856,64517
278,2017-03-16,132.34,132.35,131.71,132.01,12475200,132.004,44467
279,2017-03-17,131.86,132.04,131.62,131.69,12712800,131.82,40215
280,2017-03-20,131.65,132.11,131.46,131.81,9204000,131.792,28695
281,2017-03-21,132.31,132.43,129.73,129.81,32087400,130.676,103190
282,2017-03-22,129.9,130.82,129.68,130.69,22687500,130.322,73741
283,2017-03-23,130.52,130.88,130.14,130.36,15881300,130.4945,54557
284,2017-03-24,130.78,131.29,130.13,130.63,18707400,130.825,63853
285,2017-03-27,129.72,131.07,129.4,130.84,16715400,130.3995,56956
286,2017-03-28,130.81,132.03,130.55,131.64,18410000,131.443,67411
287,2017-03-29,131.73,132.3,131.59,132.25,11006800,132.0245,37180
288,2017-03-30,132.23,132.61,132.08,132.47,13155100,132.3875,48078
289,2017-03-31,132.27,132.74,132.12,132.38,15479100,132.502,52066
290,2017-04-03,132.48,132.81,131.56,132.3,20366500,132.1955,65871
291,2017-04-04,131.9,132.53,131.87,132.51,10476200,132.237,38871
292,2017-04-05,132.67,133.48,131.72,131.97,24242600,132.7935,78252
293,2017-04-06,132.12,132.39,131.7,132.04,16656600,132.052,55453
294,2017-04-07,131.99,132.37,131.5,131.97,14593500,132.0205,50090
295,2017-04-10,132.1,132.57,131.65,132.02,12900100,132.1665,43894
296,2017-04-11,131.85,132.1,130.5,131.45,25689200,131.174,90938
297,2017-04-12,131.44,131.54,130.78,130.92,14535100,131.0985,51442
298,2017-04-13,130.75,131.51,130.38,130.4,19424000,130.903,65933
299,2017-04-17,130.8,131.5,130.73,131.48,10665400,131.1655,36693
300,2017-04-18,131.01,131.66,130.95,131.28,11572000,131.259,38219
301,2017-04-19,131.84,132.29,131.31,131.49,16554600,131.849,52259
302,2017-04-20,132.04,132.88,131.82,132.59,17081300,132.4895,54766
303,2017-04-21,132.7,132.76,132.22,132.56,14233900,132.505,48005
304,2017-04-24,134.02,134.29,133.8,134.16,18906200,134.0645,56303
305,2017-04-25,134.59,135.37,134.48,135.13,15331000,134.942,42005
306,2017-04-26,135.18,135.51,134.86,134.94,20865700,135.144,59232
307,2017-04-27,135.28,135.75,135.19,135.75,12241300,135.507,37247
308,2017-04-28,136.29,136.34,135.77,135.99,14695800,136.008,48454
309,2017-05-01,136.45,137.38,136.38,137.2,17037200,136.9765,53222
310,2017-05-02,137.37,137.49,137.02,137.43,14294600,137.272,42608
311,2017-05-03,137.16,137.17,136.61,136.99,15750500,136.8785,49788
312,2017-05-04,137.0,137.43,136.56,137.04,13495700,136.9445,42756
313,2017-05-05,137.39,137.54,136.88,137.54,11979400,137.2325,35021
314,2017-05-08,137.6,137.84,137.33,137.84,9592700,137.622,35787
315,2017-05-09,138.01,138.63,137.93,138.32,19097400,138.3195,53775
316,2017-05-10,138.4,138.45,137.91,138.4,16069100,138.217,44826
317,2017-05-11,138.02,138.33,137.38,138.29,19181900,137.8485,55985
318,2017-05-12,138.37,138.63,138.23,138.6,11541300,138.48,35913
319,2017-05-15,138.63,139.12,138.53,139.04,16414200,138.8935,47746
320,2017-05-16,139.35,139.64,138.99,139.62,15338900,139.372,41733
321,2017-05-17,138.53,138.77,136.05,136.07,44579000,137.2575,126686
322,2017-05-18,136.07,137.72,135.87,137.26,36400400,137.0575,121750
323,2017-05-19,137.71,138.42,137.66,137.84,23822500,138.08,64881
324,2017-05-22,138.14,139.08,138.09,139.0,16683200,138.7475,53519
325,2017-05-23,139.41,139.43,138.78,139.14,14544900,139.056,46171
326,2017-05-24,139.56,139.85,139.17,139.78,13444200,139.502,44693
327,2017-05-25,140.31,141.33,140.01,140.97,18703300,140.8395,53524
328,2017-05-26,141.0,141.28,140.81,141.22,9318800,141.0885,34140
329,2017-05-30,141.13,141.51,141.06,141.34,17312600,141.3925,48119
330,2017-05-31,141.78,141.84,140.57,141.29,22318700,141.132,73327
331,2017-06-01,141.59,141.89,140.98,141.84,16971300,141.518,56644
332,2017-06-02,142.35,143.49,142.11,143.46,28721200,143.035,78400
333,2017-06-05,143.44,143.68,143.23,143.43,10693800,143.434,33477
334,2017-06-06,143.28,143.73,142.65,142.86,16223800,143.2465,49213
335,2017-06-07,143.23,143.54,142.6,143.42,15645300,143.211,54041
336,2017-06-08,143.74,143.8,142.79,143.57,19626100,143.298,59895
337,2017-06-09,143.73,143.9,138.11,139.98,88928800,140.957,278881
338,2017-06-12,138.84,139.48,137.47,139.23,81033200,138.5395,280572
339,2017-06-13,140.01,140.56,139.28,140.36,39890000,140.115,133007
340,2017-06-14,140.89,140.93,138.62,139.75,49586800,139.964,170855
341,2017-06-15,138.36,139.28,137.49,139.13,44785700,138.4165,143783
342,2017-06-16,138.72,138.72,137.63,138.15,30558500,138.2205,104671
343,2017-06-19,139.45,140.59,139.28,140.46,29492000,140.1475,95813
344,2017-06-20,140.32,140.5,139.31,139.36,23851900,139.885,75294
345,2017-06-21,139.66,140.81,139.59,140.74,29583600,140.2715,98053
346,2017-06-22,140.94,141.22,140.34,140.7,18958700,140.8135,65891
347,2017-06-23,140.53,141.42,140.15,141.24,16776600,140.895,54734
348,2017-06-26,142.01,142.29,140.27,140.58,28173000,141.062,92290
349,2017-06-27,140.07,140.22,138.02,138.03,44091500,138.988,140684
350,2017-06-28,138.54,140.14,137.74,140.02,46409100,139.15,135778
351,2017-06-29,139.4,139.44,136.25,137.59,73225600,137.61,247923
352,2017-06-30,138.0,138.33,137.19,137.64,43229100,137.805,138406
353,2017-07-03,138.25,138.43,136.1,136.19,23781600,137.026,82472
354,2017-07-05,136.57,137.9,136.16,137.53,30780600,137.104,112967
355,2017-07-06,136.45,137.06,135.8,136.29,38517100,136.3855,136859
356,2017-07-07,136.74,138.13,136.74,137.76,27532700,137.5145,92631
357,2017-07-10,137.84,138.99,137.5,138.66,18394400,138.3825,66717
358,2017-07-11,138.44,139.22,137.94,139.05,22024100,138.719,77364
359,2017-07-12,140.21,140.86,139.95,140.7,29650700,140.464,95905
360,2017-07-13,140.81,141.35,140.6,141.01,25607700,140.995,82326
361,2017-07-14,141.59,142.3,141.19,142.12,23341700,141.7965,72075
362,2017-07-17,142.26,142.69,141.92,142.19,17713000,142.2345,59911
363,2017-07-18,142.06,143.17,141.64,143.14,20431800,142.627,63052
364,2017-07-19,143.53,144.19,143.5,143.98,25312200,143.892,77665
365,2017-07-20,144.31,144.44,143.52,144.17,22917000,144.0685,75641
366,2017-07-21,143.58,144.11,143.35,144.11,19227900,143.8075,57793
367,2017-07-24,144.07,144.87,143.92,144.77,15431400,144.398,49796
368,2017-07-25,144.29,144.74,144.01,144.4,19984200,144.384,63520
369,2017-07-26,144.74,144.95,144.53,144.87,13356800,144.7565,42707
370,2017-07-27,145.87,145.96,142.3,143.96,62577100,144.07,205006
371,2017-07-28,143.13,144.08,142.87,143.84,28426700,143.5855,86165
372,2017-07-31,144.22,144.43,142.92,143.23,28105900,143.423,82183
373,2017-08-01,143.7,143.76,143.12,143.56,16260800,143.451,52473
374,2017-08-02,144.45,144.52,142.61,143.95,35137900,143.5805,114058
375,2017-08-03,144.15,144.17,143.13,143.39,23283000,143.5385,74634
376,2017-08-04,143.68,143.97,143.06,143.65,19378800,143.5425,59953
377,2017-08-07,143.9,144.56,143.71,144.56,13601700,144.2505,47033
378,2017-08-08,144.27,145.47,143.9,144.31,25458800,144.655,78719
379,2017-08-09,143.14,144.19,142.79,144.12,28299500,143.558,89893
380,2017-08-10,143.33,143.4,140.89,141.03,49412600,141.9785,165129
381,2017-08-11,141.24,142.41,140.9,142.1,36738100,141.8245,127219
