,date,open,high,low,close,volume,average,barCount
140,2016-08-26,184.62,185.54,183.14,183.82,3186400,184.208,18944
141,2016-08-29,183.83,185.04,183.83,184.83,2065000,184.7475,10112
142,2016-08-30,184.93,185.15,184.02,184.51,1713500,184.4515,9753
143,2016-08-31,184.25,184.36,183.27,183.94,1732800,183.8635,9107
144,2016-09-01,183.73,184.28,182.9,184.1,2628300,183.7285,11519
145,2016-09-02,184.94,185.42,184.32,184.86,2449200,184.9265,12822
146,2016-09-06,185.11,185.49,184.45,185.32,1962900,185.012,9989
147,2016-09-07,185.37,185.4,184.78,185.32,1705600,185.1315,7988
148,2016-09-08,184.68,185.11,184.48,184.82,1853600,184.8125,8549
149,2016-09-09,183.57,183.75,180.91,180.91,7085900,182.3895,39659
150,2016-09-12,180.09,183.64,179.93,183.3,5678500,182.016,32642
151,2016-09-13,182.0,182.32,180.38,180.8,5739900,181.1725,34090
152,2016-09-14,180.84,181.74,180.01,180.43,2777600,180.854,17133
153,2016-09-15,180.36,182.62,180.23,182.26,3758700,181.646,19707
154,2016-09-16,181.5,181.5,180.44,180.97,2552000,180.974,13725
155,2016-09-19,181.88,182.32,180.67,180.98,1967000,181.5365,12031
156,2016-09-20,181.81,182.04,181.03,181.05,1810300,181.473,10100
157,2016-09-21,181.66,182.84,180.96,182.66,3979800,181.8475,27182
158,2016-09-22,183.66,184.26,183.32,183.66,2106200,183.8685,12293
159,2016-09-23,183.41,183.52,182.29,182.42,1279200,182.8355,7684
160,2016-09-26,181.51,181.55,180.58,180.75,2186300,180.945,14158
161,2016-09-27,180.58,182.14,180.24,182.0,3447800,181.609,21978
162,2016-09-28,182.36,183.23,181.52,183.1,2289100,182.539,12104
163,2016-09-29,182.82,183.42,180.65,181.22,3187200,181.997,16456
164,2016-09-30,182.13,183.44,181.97,182.78,3414700,182.8835,17830
165,2016-10-03,182.31,182.57,181.78,182.32,1855000,182.1315,11385
166,2016-10-04,182.62,182.93,180.93,181.48,2645700,181.9105,14723
167,2016-10-05,182.16,183.02,182.11,182.66,1685100,182.6285,9004
168,2016-10-06,182.34,182.74,181.47,182.52,2232800,182.0995,10029
169,2016-10-07,182.8,182.99,181.32,182.22,2373600,182.1295,14083
170,2016-10-10,183.2,183.85,183.04,183.12,1731100,183.44,9505
171,2016-10-11,182.86,182.89,180.45,181.2,3710200,181.493,22891
172,2016-10-12,181.0,181.8,180.66,181.37,1721600,181.2795,10232
173,2016-10-13,180.13,181.22,179.43,180.84,3233400,180.1515,18848
174,2016-10-14,182.0,182.46,181.23,181.29,2415600,181.855,13531
175,2016-10-17,181.17,181.51,180.45,180.72,1630500,180.8525,9595
176,2016-10-18,182.04,182.1,181.12,181.37,1545000,181.597,9019
177,2016-10-19,181.85,182.41,181.57,182.0,1331900,182.056,7197
178,2016-10-20,181.72,182.45,181.22,181.54,2049900,181.7735,11087
179,2016-10-21,180.52,181.45,180.23,181.22,4744100,180.619,27035
180,2016-10-24,182.32,182.5,181.65,181.96,1749100,182.131,9452
181,2016-10-25,181.82,182.17,181.25,181.48,2614700,181.596,17509
182,2016-10-26,180.58,182.12,180.35,181.77,3020900,181.427,13901
183,2016-10-27,182.28,182.35,181.23,181.53,1852800,181.7485,10240
184,2016-10-28,181.82,182.32,180.67,181.36,3429700,181.492,20342
185,2016-10-31,181.49,181.7,181.05,181.17,1268800,181.334,6934
186,2016-11-01,181.49,181.52,179.14,180.12,3351000,180.1665,19081
187,2016-11-02,179.66,180.21,179.05,179.35,3308900,179.707,16942
188,2016-11-03,179.7,179.89,178.84,179.11,1748000,179.396,10595
189,2016-11-04,179.04,179.67,178.64,178.71,4076800,179.2415,24038
190,2016-11-07,181.17,182.45,181.05,182.36,2896400,181.8335,16884
191,2016-11-08,182.2,184.04,182.02,183.38,3212700,183.2765,17683
192,2016-11-09,181.9,186.55,181.75,185.96,7445700,184.773,44603
193,2016-11-10,186.82,188.82,186.35,188.13,8220200,187.6355,52066
194,2016-11-11,187.95,188.63,187.41,188.47,4562000,188.0365,25995
195,2016-11-14,189.11,189.39,188.2,188.77,4239800,188.7195,21428
196,2016-11-15,188.76,189.35,188.14,189.34,3324800,188.657,18728
197,2016-11-16,188.79,189.18,188.53,188.98,2621700,188.9215,15669
198,2016-11-17,188.95,189.33,188.73,189.3,3899100,189.0655,25616
199,2016-11-18,188.9,188.96,188.32,188.46,3101700,188.5835,18591
200,2016-11-21,188.89,189.41,188.6,189.34,2715100,189.064,15749
201,2016-11-22,189.91,190.25,189.41,190.02,2511200,189.846,14548
202,2016-11-23,189.93,190.64,189.87,190.59,2238400,190.2895,13314
203,2016-11-25,191.1,191.3,190.98,191.3,1419500,191.123,8576
204,2016-11-28,190.94,191.21,190.52,190.78,2857100,190.8285,15819
205,2016-11-29,190.83,191.42,190.68,191.19,2052600,191.0975,12800
206,2016-11-30,191.81,192.25,191.34,191.4,3900100,191.878,22857
207,2016-12-01,191.84,192.16,191.57,191.9,7402200,191.871,43843
208,2016-12-02,191.93,191.98,191.43,191.74,2506400,191.7085,13843
209,2016-12-05,192.55,192.78,191.89,192.22,2655600,192.355,16608
210,2016-12-06,192.24,192.57,191.87,192.49,2412300,192.217,14014
211,2016-12-07,192.55,195.69,192.42,195.48,6737100,194.322,37826
212,2016-12-08,195.83,196.8,195.41,196.28,6613900,196.248,34943
213,2016-12-09,196.44,197.72,196.37,197.69,4048700,197.017,23164
214,2016-12-12,197.82,198.39,197.68,198.08,3459500,197.9875,18435
215,2016-12-13,198.96,199.72,198.64,199.23,4966300,199.187,26580
216,2016-12-14,198.97,199.83,197.61,198.14,6983700,198.7095,44120
217,2016-12-15,198.54,199.68,198.34,198.66,4902100,198.993,26973
218,2016-12-16,198.7,198.97,197.94,198.19,3198500,198.4115,17105
219,2016-12-19,198.3,198.9,198.21,198.6,1961400,198.5595,11012
220,2016-12-20,199.11,199.61,199.06,199.42,2775000,199.361,15423
221,2016-12-21,199.41,199.61,199.14,199.16,2233200,199.333,12096
222,2016-12-22,199.1,199.17,198.57,198.97,1983900,198.856,10476
223,2016-12-23,198.89,199.06,198.73,199.05,1215900,198.899,6652
224,2016-12-27,199.16,199.54,199.13,199.21,1702400,199.328,9273
225,2016-12-28,199.43,199.56,198.0,198.08,3399700,198.614,20710
226,2016-12-29,198.07,198.52,197.63,197.99,2518300,198.0135,15199
227,2016-12-30,198.25,198.27,196.92,197.51,3802600,197.47,22378
228,2017-01-03,198.91,199.1,197.48,198.42,4884700,198.3235,27394
229,2017-01-04,198.76,199.36,198.6,199.15,4513100,199.074,26370
230,2017-01-05,198.95,199.27,197.89,198.75,3576400,198.698,20267
231,2017-01-06,198.72,199.83,198.17,199.51,3715500,199.3515,21458
232,2017-01-09,199.09,199.27,198.75,198.76,2114000,198.9365,11566
233,2017-01-10,198.72,199.41,198.21,198.4,2824800,198.7215,13858
234,2017-01-11,198.6,199.57,198.15,199.33,4913000,198.8795,24337
235,2017-01-12,198.87,198.91,197.53,198.75,3542600,198.28,18103
236,2017-01-13,198.9,199.35,198.32,198.7,2756500,198.83,13755
237,2017-01-17,198.25,198.65,197.58,198.09,2938400,198.1285,14396
238,2017-01-18,198.08,198.23,197.3,197.95,2947800,197.846,15065
239,2017-01-19,198.03,198.16,196.69,197.28,2810400,197.468,13589
240,2017-01-20,197.54,198.2,197.31,197.96,5541500,197.8115,28322
241,2017-01-23,197.87,198.11,197.04,197.78,2555400,197.5665,13489
242,2017-01-24,197.79,199.22,197.62,198.84,3897200,198.572,21291
243,2017-01-25,200.02,200.55,199.75,200.42,4489400,200.2415,22218
244,2017-01-26,200.6,200.97,200.42,200.72,3666500,200.7285,19115
245,2017-01-27,200.67,200.87,200.45,200.63,2574800,200.6495,13478
246,2017-01-30,199.83,199.9,198.42,199.38,4437000,199.1125,23785
247,2017-01-31,198.73,198.89,197.56,198.36,3993900,198.143,21205
248,2017-02-01,199.13,199.4,198.2,198.63,3416100,198.7365,18919
249,2017-02-02,198.17,198.97,198.02,198.61,2240300,198.4635,12679
250,2017-02-03,199.58,200.57,199.44,200.38,4324200,200.1795,22851
251,2017-02-06,199.98,200.7,199.78,200.28,1857600,200.2595,10493
252,2017-02-07,200.89,201.31,200.43,200.58,2188800,200.8195,11590
253,2017-02-08,200.5,200.69,200.15,200.51,1913500,200.4495,10769
254,2017-02-09,200.82,202.11,200.77,201.72,2786500,201.628,15817
255,2017-02-10,202.29,203.0,202.06,202.74,2582700,202.5915,12536
256,2017-02-13,203.32,204.47,203.32,204.2,2423900,204.006,12310
257,2017-02-14,204.06,205.18,203.94,205.17,3020600,204.634,17439
258,2017-02-15,205.4,206.49,205.29,206.38,3405600,206.0325,16710
259,2017-02-16,206.55,206.72,205.85,206.48,4330700,206.282,21853
260,2017-02-17,205.03,205.92,205.02,205.88,3536400,205.38,20207
261,2017-02-21,206.56,207.3,206.42,207.07,2776800,206.914,16749
262,2017-02-22,206.73,207.53,206.64,207.45,2094800,207.2425,11697
263,2017-02-23,208.06,208.15,207.21,207.82,2967600,207.7525,15373
264,2017-02-24,207.08,207.95,207.07,207.93,3388800,207.4575,18238
265,2017-02-27,207.73,208.37,207.61,208.29,3202200,208.093,17756
266,2017-02-28,208.11,208.31,207.68,207.98,2563100,208.027,14008
267,2017-03-01,209.85,211.59,209.85,211.02,6932700,210.9285,36317
268,2017-03-02,211.19,211.19,209.84,209.89,3076200,210.545,15699
269,2017-03-03,210.06,210.32,209.41,209.91,2393100,209.8515,12565
270,2017-03-06,209.26,209.77,209.02,209.48,2380900,209.428,10836
271,2017-03-07,209.21,209.66,208.97,209.17,1963500,209.229,10227
272,2017-03-08,209.58,209.61,208.43,208.61,2923800,209.004,15041
273,2017-03-09,208.74,209.09,207.86,208.67,3432700,208.565,17760
274,2017-03-10,209.69,209.7,208.36,209.15,2775400,208.9965,14855
275,2017-03-13,209.13,209.34,208.58,208.94,2085000,208.8845,11954
276,2017-03-14,208.57,208.88,207.98,208.54,2553400,208.464,14383
277,2017-03-15,208.83,209.91,208.71,209.58,4436800,209.356,21773
278,2017-03-16,210.17,210.17,209.05,209.44,2803500,209.503,15403
279,2017-03-17,209.53,209.53,208.83,208.86,2396000,209.1455,12582
280,2017-03-20,208.85,209.27,208.56,208.81,1909500,208.938,8999
281,2017-03-21,209.23,209.43,206.25,206.35,5809500,207.191,29574
282,2017-03-22,205.96,206.57,205.5,206.41,3614700,206.0795,18132
283,2017-03-23,206.03,207.3,205.91,206.31,3656700,206.57,18226
284,2017-03-24,206.58,206.9,205.0,205.75,3756600,205.989,20220
285,2017-03-27,204.18,205.51,203.81,205.23,3869200,204.6985,20645
286,2017-03-28,205.08,207.07,204.91,206.75,3313900,206.174,15956
287,2017-03-29,206.53,206.56,205.94,206.31,1992400,206.3025,9818
288,2017-03-30,206.3,207.26,206.15,206.96,2188400,206.8515,12549
289,2017-03-31,206.72,206.93,206.3,206.34,2927800,206.605,19354
290,2017-04-03,206.52,206.63,204.88,206.25,4144500,205.8765,20328
291,2017-04-04,206.02,206.77,205.81,206.65,2019000,206.3985,9265
292,2017-04-05,207.59,208.65,206.16,206.26,3808100,207.537,20170
293,2017-04-06,206.45,207.29,205.92,206.45,2668100,206.575,13750
294,2017-04-07,206.2,207.07,205.89,206.38,2375900,206.498,12945
295,2017-04-10,206.49,207.32,205.95,206.39,2288100,206.689,12356
296,2017-04-11,206.22,206.42,204.94,206.33,3284000,205.824,18895
297,2017-04-12,206.3,206.3,205.35,205.67,1787600,205.785,10467
298,2017-04-13,205.34,205.94,204.36,204.37,3351600,205.082,18016
299,2017-04-17,204.93,206.26,204.86,206.17,2100500,205.647,11433
300,2017-04-18,205.36,205.81,204.42,205.08,2286200,205.0605,12658
301,2017-04-19,205.26,205.3,203.64,203.85,3137800,204.392,16351
302,2017-04-20,204.35,206.21,204.17,205.7,3134900,205.407,16874
303,2017-04-21,205.51,205.73,204.77,205.25,2619000,205.4095,12252
304,2017-04-24,207.33,207.63,207.03,207.38,2905600,207.399,16597
305,2017-04-25,208.95,209.98,208.84,209.68,3107700,209.555,15564
306,2017-04-26,209.81,210.43,209.44,209.47,2698500,209.9795,14470
307,2017-04-27,209.73,209.77,209.06,209.56,1722300,209.4695,9690
308,2017-04-28,209.5,209.63,208.97,209.08,1594500,209.205,9325
309,2017-05-01,209.49,209.49,208.7,208.92,1740200,209.1645,9531
310,2017-05-02,209.1,209.3,208.75,209.13,1269200,209.056,6995
311,2017-05-03,208.87,209.47,208.47,209.22,1719900,209.015,8524
312,2017-05-04,209.65,209.65,208.19,209.19,1912000,209.001,9481
313,2017-05-05,209.07,209.78,208.76,209.77,1501000,209.2735,8043
314,2017-05-08,209.7,210.02,209.53,209.92,2181600,209.7645,9179
315,2017-05-09,210.14,210.32,209.22,209.62,1462800,209.8365,8406
316,2017-05-10,209.19,209.81,208.9,209.48,1323400,209.3905,7714
317,2017-05-11,209.14,209.45,208.1,209.28,1941800,208.825,10678
318,2017-05-12,208.97,209.28,208.82,209.01,1212800,208.981,7223
319,2017-05-15,209.4,210.13,209.4,209.93,1668200,209.879,9840
320,2017-05-16,210.32,210.46,209.46,209.95,1453900,209.954,8241
321,2017-05-17,208.12,208.59,206.37,206.47,4457700,207.447,23444
322,2017-05-18,206.03,207.96,205.85,206.96,4326000,206.768,26931
323,2017-05-19,206.75,208.31,206.58,207.77,3013700,207.6285,16878
324,2017-05-22,208.32,208.87,208.32,208.65,2018400,208.668,10184
325,2017-05-23,209.1,209.35,208.69,209.12,2641400,209.081,13007
326,2017-05-24,209.34,209.96,209.07,209.82,2088300,209.5415,11403
327,2017-05-25,210.52,210.92,210.3,210.58,1825600,210.6055,9837
328,2017-05-26,210.54,210.72,210.32,210.54,1063100,210.543,6215
329,2017-05-30,210.21,210.52,209.97,210.21,972600,210.285,5290
330,2017-05-31,210.4,210.41,209.32,210.0,1421100,209.812,7520
331,2017-06-01,210.27,211.4,209.91,211.4,1597400,210.797,8076
332,2017-06-02,211.45,212.21,211.27,211.91,2173200,211.8025,10930
333,2017-06-05,211.86,212.21,211.64,211.86,1821700,211.9685,5988
334,2017-06-06,211.33,211.78,211.17,211.37,1694200,211.471,7883
335,2017-06-07,211.68,211.92,211.14,211.72,1452700,211.6175,8269
336,2017-06-08,211.62,212.7,211.39,211.86,1696200,211.9535,9522
337,2017-06-09,212.15,213.07,211.59,212.67,3838300,212.4345,24133
338,2017-06-12,212.46,212.78,211.88,212.4,3178300,212.2725,20583
339,2017-06-13,212.8,213.39,212.75,213.37,2002600,213.119,11395
340,2017-06-14,213.78,214.0,212.98,213.84,5113100,213.572,20720
341,2017-06-15,212.89,213.8,212.75,213.69,2215300,213.4065,12706
342,2017-06-16,213.33,213.58,212.82,213.56,1847900,213.2055,10716
343,2017-06-19,214.36,215.01,214.08,214.92,1956900,214.654,9016
344,2017-06-20,214.89,215.07,214.37,214.4,1636000,214.738,8309
345,2017-06-21,214.65,214.67,213.64,213.89,1854100,214.057,9659
346,2017-06-22,214.08,214.29,213.66,213.73,2107100,213.976,10777
347,2017-06-23,213.44,213.95,213.06,213.74,1233300,213.542,7747
348,2017-06-26,214.29,214.76,213.53,213.87,1812200,214.1065,10330
349,2017-06-27,213.71,214.13,212.87,212.93,1874400,213.4605,10600
350,2017-06-28,213.58,214.53,213.58,214.24,3633400,214.0535,15689
351,2017-06-29,214.52,214.55,211.7,212.61,4142900,212.9605,20677
352,2017-06-30,213.32,213.99,212.97,213.24,2101000,213.527,12415
353,2017-07-03,213.95,215.38,213.88,214.49,1983300,214.8155,11527
354,2017-07-05,214.74,214.83,213.83,214.58,1669400,214.4285,8879
355,2017-07-06,214.09,214.25,212.94,213.14,2149600,213.5455,10731
356,2017-07-07,213.54,214.16,213.42,214.05,1177900,213.857,6499
357,2017-07-10,213.68,214.35,213.54,213.99,987500,214.0895,6016
358,2017-07-11,213.91,214.3,212.68,213.98,1457100,213.78,7722
359,2017-07-12,214.98,215.7,214.89,215.23,1967200,215.279,10737
360,2017-07-13,215.3,215.56,215.0,215.46,1038300,215.383,6232
361,2017-07-14,215.3,216.68,215.11,216.26,2111600,216.0345,10609
362,2017-07-17,216.31,216.49,216.04,216.22,943000,216.247,5765
363,2017-07-18,215.66,215.81,214.63,215.7,2120000,215.275,10195
364,2017-07-19,215.89,216.34,215.66,216.32,1656900,216.033,8954
365,2017-07-20,216.57,216.58,215.71,216.19,1254800,216.1765,6892
366,2017-07-21,215.2,215.55,214.76,215.53,2004400,215.2075,10432
367,2017-07-24,215.5,215.51,214.68,215.09,1165900,215.055,6336
368,2017-07-25,216.5,216.52,215.49,215.86,1643800,216.0,8938
369,2017-07-26,216.81,217.16,216.56,216.81,1831600,216.9225,9291
370,2017-07-27,217.28,217.75,216.63,217.72,2900000,217.2545,18439
371,2017-07-28,217.53,218.16,217.3,218.02,1379000,217.712,8043
372,2017-07-31,218.65,219.03,218.49,218.7,1479100,218.799,8767
373,2017-08-01,219.74,219.8,219.15,219.37,2018600,219.44,12020
374,2017-08-02,219.83,220.13,219.44,219.89,2400300,219.746,13064
375,2017-08-03,219.9,220.23,219.72,220.06,2333300,220.002,12708
376,2017-08-04,220.64,220.67,220.03,220.57,1740900,220.3905,10604
377,2017-08-07,220.74,220.98,220.6,220.85,1268200,220.8215,6920
378,2017-08-08,220.8,221.68,220.44,220.69,2815400,220.9965,14736
379,2017-08-09,220.33,220.61,219.96,220.5,3005800,220.2645,16085
380,2017-08-10,219.81,219.9,218.55,218.6,4792800,219.2235,28148
381,2017-08-11,218.69,219.22,218.52,218.7,2701600,218.8765,15137
