Date,High,Low,Open,Close,Volume,Adj Close
2020-02-05,101.08000183105469,100.5,100.86000061035156,100.94000244140625,234200.0,99.20829772949219
2020-02-06,101.41000366210938,101.05000305175781,101.23999786376953,101.30000305175781,38000.0,99.5621337890625
2020-02-07,101.05000305175781,100.55999755859375,100.94000244140625,100.62999725341797,82000.0,98.90361785888672
2020-02-10,101.2300033569336,100.4800033569336,100.62000274658203,101.13999938964844,47800.0,99.40486907958984
2020-02-11,102.0,101.51000213623047,101.80999755859375,101.61000061035156,21600.0,99.86681365966797
2020-02-12,102.19000244140625,101.93000030517578,102.12999725341797,102.12000274658203,14700.0,100.36805725097656
2020-02-13,102.13999938964844,101.52999877929688,101.52999877929688,101.79000091552734,26000.0,100.0437240600586
2020-02-14,102.05000305175781,101.63999938964844,102.05000305175781,101.91999816894531,77900.0,100.1714859008789
2020-02-18,101.91999816894531,101.29000091552734,101.72000122070312,101.62999725341797,195800.0,99.88645935058594
2020-02-19,102.27999877929688,101.87000274658203,102.06999969482422,102.02999877929688,123900.0,100.27960205078125
2020-02-20,102.0999984741211,100.8499984741211,101.91000366210938,101.5999984741211,54500.0,99.85697937011719
2020-02-21,101.30000305175781,100.61000061035156,101.27999877929688,100.88999938964844,39000.0,99.1591567993164
2020-02-24,98.20999908447266,96.80999755859375,97.44999694824219,97.38999938964844,241000.0,95.71920013427734
2020-02-25,97.83000183105469,94.52999877929688,97.73999786376953,94.77999877929688,58600.0,93.15397644042969
2020-02-26,96.19999694824219,94.36000061035156,95.2699966430664,94.5,301200.0,92.8787841796875
2020-02-27,93.83999633789062,90.93000030517578,92.69000244140625,90.97000122070312,1234500.0,89.40934753417969
2020-02-28,90.27999877929688,87.68000030517578,88.3499984741211,89.66999816894531,805300.0,88.13164520263672
2020-03-02,93.25,89.72000122070312,90.68000030517578,93.2300033569336,499300.0,91.63057708740234
2020-03-03,95.1500015258789,90.62000274658203,93.80999755859375,91.12999725341797,199700.0,89.56658935546875
2020-03-04,94.7300033569336,92.48999786376953,93.16999816894531,94.5999984741211,190600.0,92.97706604003906
2020-03-05,93.23999786376953,91.19000244140625,92.44999694824219,91.7300033569336,64000.0,90.15631103515625
2020-03-06,90.45999908447266,88.5,89.55999755859375,90.30000305175781,159400.0,88.75083923339844
2020-03-09,85.80999755859375,82.69000244140625,84.1500015258789,82.81999969482422,194800.0,81.39916229248047
2020-03-10,86.72000122070312,82.83000183105469,86.29000091552734,86.55000305175781,216800.0,85.06517791748047
2020-03-11,84.88999938964844,81.41999816894531,84.48999786376953,82.23999786376953,176800.0,80.82910919189453
2020-03-12,78.0,73.62000274658203,76.94000244140625,73.66000366210938,813500.0,72.39630889892578
2020-03-13,79.62999725341797,74.13999938964844,78.94000244140625,79.62999725341797,430900.0,78.2638931274414
2020-03-16,75.11000061035156,70.12999725341797,70.12999725341797,70.56999969482422,284000.0,69.35932159423828
2020-03-17,75.01000213623047,70.2699966430664,72.33999633789062,74.56999969482422,364000.0,73.29070281982422
2020-03-18,72.05999755859375,67.58000183105469,70.0999984741211,70.41999816894531,257000.0,69.2118911743164
2020-03-19,72.5999984741211,68.6500015258789,70.33000183105469,70.94999694824219,258400.0,69.73280334472656
2020-03-20,72.91000366210938,68.61000061035156,72.16999816894531,68.62999725341797,242100.0,67.45259857177734
2020-03-23,69.20999908447266,66.37999725341797,69.20999908447266,67.38999938964844,1064800.0,66.23387908935547
2020-03-24,73.52999877929688,70.86000061035156,71.12999725341797,73.5199966430664,611700.0,72.25871276855469
2020-03-25,77.19000244140625,72.69999694824219,73.73999786376953,74.83999633789062,440900.0,73.55606079101562
2020-03-26,79.30000305175781,75.66000366210938,75.66000366210938,79.0199966430664,320700.0,77.66434478759766
2020-03-27,78.31999969482422,75.91000366210938,76.29000091552734,76.62000274658203,371400.0,75.30553436279297
2020-03-30,78.8499984741211,76.5199966430664,77.01000213623047,78.62999725341797,302600.0,77.28104400634766
2020-03-31,79.19000244140625,77.41999816894531,78.08999633789062,77.93000030517578,326500.0,76.59305572509766
2020-04-01,75.91000366210938,73.93000030517578,75.56999969482422,74.4000015258789,359600.0,73.12361145019531
2020-04-02,76.18000030517578,74.0999984741211,74.43000030517578,75.93000030517578,245100.0,74.62736511230469
2020-04-03,76.01000213623047,73.94000244140625,75.54000091552734,74.7699966430664,763300.0,73.48726654052734
